ranking,SEQ_ORGAO,NOMEDAVARA,SEQ_ORGAO_PAI,GRAU_ORGAO,SEQ_CIDADE,DSC_CIDADE,SIG_UF,COD_IBGE,DSC_TIP_ORGAO,TIP_ESFERA_JUSTICA,INT_ORDEM_ORGAO,LATITUDE,LONGITUDE,CAPITAL,qtd_processos,tempo_medio_proc,tempo_entre_movs,cluster_processual_mais_comum,cluster_unidade,procs_em_alerta,ranking,pontuacao_unidade
195.0,20754,GAB. DESª NISE PEDROSO LINS DE SOUSA,13202.0,GRA2T,4059.0,recife,PE,2611606.0,Gabinete de Desembargador do Trabalho,T,,-8.0558555555556,-34.873275,1,160,865.96875,11.254919028590248,2,1,0,195.0,-976407.6559413153
196.0,20277,GABINETE TRT9 18,13205.0,GRA2T,1488.0,curitiba,PR,4106902.0,Gabinete de Desembargador do Trabalho,T,,-25.4329489,-49.2801211,1,67,34.44776119402985,6.2174640042082325,1,1,0,196.0,-969317.0347203332
197.0,20572,Gabinete do Desembargador José Edílsimo Eliziário Bentes,13204.0,GRA2T,572.0,belem,PA,1501402.0,Gabinete de Desembargador do Trabalho,T,0.0,-1.4383166666667,-48.486861111111,1,106,565.2924528301887,20.832293375419763,2,1,0,197.0,-955407.1588249106
198.0,20287,GABINETE TRT9 28,13205.0,GRA2T,1488.0,curitiba,PR,4106902.0,Gabinete de Desembargador do Trabalho,T,,-25.4329489,-49.2801211,1,65,18.123076923076926,2.7977184613574333,1,1,0,198.0,-953213.6209520035
199.0,20571,Gabinete da Desembargadora Rosita de Nazaré Sidrim Nassar,13204.0,GRA2T,572.0,belem,PA,1501402.0,Gabinete de Desembargador do Trabalho,T,,-1.4383166666667,-48.486861111111,1,86,382.9186046511628,11.727035113464847,2,1,0,199.0,-939798.1630926077
200.0,20583,Gabinete da Desembargadora Sulamir Palmeira Monassa de Almeida,13204.0,GRA2T,572.0,belem,PA,1501402.0,Gabinete de Desembargador do Trabalho,T,0.0,-1.43832,-48.486861111111,1,110,622.3,20.232865501161626,1,1,0,200.0,-929414.4330541115
201.0,50357,Gab. Des. José Antonio Parente da Silva,13203.0,GRA2T,1808.0,fortaleza,CE,2304400.0,Gabinete de Desembargador do Trabalho,T,0.0,-3.738963,-38.4932895,1,65,71.75384615384615,14.071463972107587,1,1,0,201.0,-911025.6863700161
202.0,20271,GABINETE TRT9 12,13205.0,GRA2T,1488.0,curitiba,PR,4106902.0,Gabinete de Desembargador do Trabalho,T,,-25.4329489,-49.2801211,1,60,10.916666666666664,3.8780204968439613,1,1,0,202.0,-883558.8315256125
203.0,47043,GABINETE JOÃO PAULO LUCENA,13200.0,GRA2T,3897.0,porto alegre,RS,4314902.0,Gabinete de Desembargador do Trabalho,T,,-30.0255,-51.1338,1,60,25.25,2.1372282539871548,1,1,0,203.0,-876003.3068713265
204.0,20288,GABINETE TRT9 29,13205.0,GRA2T,1488.0,curitiba,PR,4106902.0,Gabinete de Desembargador do Trabalho,T,,-25.4329489,-49.2801211,1,60,52.85,3.2926885958508274,2,1,0,204.0,-858750.0306662085
205.0,30198,GABINETE DO DESEMBARGADOR SALVADOR FRANCO DE LIMA LAURINO,13198.0,GRA2T,4795.0,sao paulo,SP,3550308.0,Gabinete de Desembargador do Trabalho,T,,-23.548829,-46.653261,1,57,12.596491228070176,1.7865996513021685,2,1,0,205.0,-839611.3855455763
206.0,81282,GABINETE MARIA SILVANA ROTTA TEDESCO,13200.0,GRA2T,3897.0,porto alegre,RS,4314902.0,Gabinete de Desembargador do Trabalho,T,0.0,-30.0255,-51.1338,1,58,40.41379310344829,2.227961851919681,1,1,0,206.0,-837952.8282983386
207.0,20264,GABINETE TRT9 5,13205.0,GRA2T,1488.0,curitiba,PR,4106902.0,Gabinete de Desembargador do Trabalho,T,,-25.4329489,-49.2801211,1,58,47.94827586206897,9.610863550549146,1,1,0,207.0,-829300.7453131335
208.0,47060,GABINETE MARIA CRISTINA SCHAAN FERREIRA,13200.0,GRA2T,3897.0,porto alegre,RS,4314902.0,Gabinete de Desembargador do Trabalho,T,,-30.0255,-51.1338,1,63,167.52380952380952,18.03658961912061,1,1,0,208.0,-820158.4888405731
209.0,20268,GABINETE TRT9 9,13205.0,GRA2T,1488.0,curitiba,PR,4106902.0,Gabinete de Desembargador do Trabalho,T,,-25.4329489,-49.2801211,1,57,45.842105263157904,12.457941838003757,1,1,0,209.0,-814578.7204991564
210.0,47055,GABINETE MANUEL CID JARDÓN,13200.0,GRA2T,3897.0,porto alegre,RS,4314902.0,Gabinete de Desembargador do Trabalho,T,0.0,-30.0255,-51.1338,1,56,45.51785714285714,8.592168659040912,1,1,0,210.0,-802632.8340721224
211.0,30135,GABINETE DA DESEMBARGADORA MAGDA APARECIDA KERSUL DE BRITO,13198.0,GRA2T,4795.0,sao paulo,SP,3550308.0,Gabinete de Desembargador do Trabalho,T,,-23.548829,-46.653261,1,54,18.907407407407405,2.187929841438613,2,1,0,211.0,-791792.3687555416
212.0,47058,GABINETE MARCELO JOSÉ FERLIN D'AMBROSO,13200.0,GRA2T,3897.0,porto alegre,RS,4314902.0,Gabinete de Desembargador do Trabalho,T,,-30.0255,-51.1338,1,56,66.10714285714286,14.55642053487448,1,1,0,212.0,-787762.8530216555
213.0,47059,GABINETE MARCOS FAGUNDES SALOMÃO,13200.0,GRA2T,3897.0,porto alegre,RS,4314902.0,Gabinete de Desembargador do Trabalho,T,0.0,-30.0255,-51.1338,1,57,94.96491228070177,10.532806296240588,1,1,0,213.0,-787676.0477579614
214.0,81283,GABINETE ROSIUL DE FREITAS AZAMBUJA,13200.0,GRA2T,3897.0,porto alegre,RS,4314902.0,Gabinete de Desembargador do Trabalho,T,0.0,-30.0255,-51.1338,1,55,60.58181818181818,4.530297597816049,1,1,0,214.0,-782247.4860167531
215.0,47072,GABINETE TÂNIA REGINA SILVA RECKZIEGEL,13200.0,GRA2T,3897.0,porto alegre,RS,4314902.0,Gabinete de Desembargador do Trabalho,T,,-30.0255,-51.1338,1,55,67.96363636363637,3.8171161897690564,1,1,0,215.0,-778579.7357911789
216.0,47074,GABINETE VANIA MARIA CUNHA MATTOS,13200.0,GRA2T,3897.0,porto alegre,RS,4314902.0,Gabinete de Desembargador do Trabalho,T,,-30.0255,-51.1338,1,55,69.01818181818182,5.643803438217873,1,1,0,216.0,-776995.0578045321
217.0,22297,GABINETE DO DESEMBARGADOR BENTO HERCULANO DUARTE NETO,13217.0,GRA2T,3201.0,natal,RN,2408102.0,Gabinete de Desembargador do Trabalho,T,,-5.8271737,-35.2170276,1,100,619.09,92.2655369406728,3,1,0,217.0,-776092.0599083824
218.0,47037,GABINETE GILBERTO SOUZA DOS SANTOS,13200.0,GRA2T,3897.0,porto alegre,RS,4314902.0,Gabinete de Desembargador do Trabalho,T,,-30.0255,-51.1338,1,54,56.314814814814824,4.264339568613687,1,1,0,218.0,-770471.107502867
219.0,47022,GABINETE ANDRÉ REVERBEL FERNANDES,13200.0,GRA2T,3897.0,porto alegre,RS,4314902.0,Gabinete de Desembargador do Trabalho,T,,-30.0255,-51.1338,1,59,191.6271186440678,9.233965072270982,1,1,0,219.0,-759052.3056054455
220.0,47019,GABINETE ALEXANDRE CORRÊA DA CRUZ,13200.0,GRA2T,3897.0,porto alegre,RS,4314902.0,Gabinete de Desembargador do Trabalho,T,,-30.0255,-51.1338,1,54,82.42592592592592,4.6469409124968015,1,1,0,220.0,-756164.5027771702
221.0,47030,GABINETE DENISE PACHECO,13200.0,GRA2T,3897.0,porto alegre,RS,4314902.0,Gabinete de Desembargador do Trabalho,T,,-30.0255,-51.1338,1,62,268.14516129032256,9.926022694822793,1,1,0,221.0,-749782.1074041955
222.0,79434,Gabinete Roger Ballejo Villarinho,13200.0,GRA2T,3897.0,porto alegre,RS,4314902.0,Gabinete de Desembargador do Trabalho,T,0.0,-30.0255,-51.1338,1,51,19.725490196078432,0.9165493734164716,1,1,0,222.0,-748030.5142125759
223.0,33908,GAB DES. ROSANA SALIM VILLELA TRAVESEDO,13197.0,GRA2T,4155.0,rio de janeiro,RJ,3304557.0,Gabinete de Desembargador do Trabalho,T,,-22.9088492,-43.175185,1,56,1337.6607142857142,99.5106582163497,2,3,0,223.0,-745790.3477517348
224.0,47029,GABINETE CLÓVIS FERNANDO SCHUCH SANTOS,13200.0,GRA2T,3897.0,porto alegre,RS,4314902.0,Gabinete de Desembargador do Trabalho,T,,-30.0255,-51.1338,1,59,211.79661016949157,19.003858738009715,1,1,0,224.0,-741388.0683426599
225.0,19438,GAB. DES. GILMAR CAVALIERI,13208.0,GRA2T,1790.0,florianopolis,SC,4205407.0,Gabinete de Desembargador do Trabalho,T,0.0,-27.591652,-48.5491477,1,100,1927.62,100.56891940452907,3,3,0,225.0,-740864.0740827757
226.0,20750,GAB. DES. IVAN DE SOUZA VALENÇA ALVES,13202.0,GRA2T,4059.0,recife,PE,2611606.0,Gabinete de Desembargador do Trabalho,T,,-8.0558555555556,-34.873275,1,150,981.8266666666667,12.494897672734695,2,1,0,226.0,-739730.1916216236
227.0,20270,GABINETE TRT9 11,13205.0,GRA2T,1488.0,curitiba,PR,4106902.0,Gabinete de Desembargador do Trabalho,T,,-25.4329489,-49.2801211,1,50,13.94,2.7176974789915964,1,1,0,227.0,-735353.8068278889
228.0,47064,GABINETE MARIA MADALENA TELESCA,13200.0,GRA2T,3897.0,porto alegre,RS,4314902.0,Gabinete de Desembargador do Trabalho,T,,-30.0255,-51.1338,1,60,272.8,11.869272447985024,1,1,0,228.0,-721634.0803549279
229.0,70797,GABINETE FABIANO HOLZ BESERRA,13200.0,GRA2T,3897.0,porto alegre,RS,4314902.0,Gabinete de Desembargador do Trabalho,T,,-30.0255,-51.1338,1,54,153.5185185185185,8.868021037621633,1,1,0,229.0,-715495.1195096028
230.0,74379,GABINETE ANGELA ROSI ALMEIDA CHAPPER,13200.0,GRA2T,3897.0,porto alegre,RS,4314902.0,Gabinete de Desembargador do Trabalho,T,,-30.0255,-51.1338,1,50,52.72,3.9103067515871066,1,1,0,230.0,-715367.5021915912
231.0,47027,GABINETE CLÁUDIO ANTÔNIO CASSOU BARBOSA,13200.0,GRA2T,3897.0,porto alegre,RS,4314902.0,Gabinete de Desembargador do Trabalho,T,,-30.0255,-51.1338,1,63,352.07936507936506,15.965986601857688,1,1,0,231.0,-705192.9687414488
232.0,30145,GABINETE DA DESEMBARGADORA MÉRCIA TOMAZINHO,13198.0,GRA2T,4795.0,sao paulo,SP,3550308.0,Gabinete de Desembargador do Trabalho,T,,-23.548829,-46.653261,1,48,17.1875,1.7912121535043533,1,1,0,232.0,-704822.276082436
233.0,47056,GABINETE MARÇAL HENRI DOS SANTOS FIGUEIREDO,13200.0,GRA2T,3897.0,porto alegre,RS,4314902.0,Gabinete de Desembargador do Trabalho,T,0.0,-30.0255,-51.1338,1,54,170.6851851851852,11.72747972958401,1,1,0,233.0,-704681.011815943
234.0,47066,GABINETE REJANE SOUZA PEDRA,13200.0,GRA2T,3897.0,porto alegre,RS,4314902.0,Gabinete de Desembargador do Trabalho,T,,-30.0255,-51.1338,1,56,224.26785714285717,17.311160959320965,1,1,0,234.0,-697650.1983839655
235.0,47033,GABINETE FLÁVIA LORENA PACHECO,13200.0,GRA2T,3897.0,porto alegre,RS,4314902.0,Gabinete de Desembargador do Trabalho,T,,-30.0255,-51.1338,1,57,259.9824561403509,6.166264392687317,2,1,0,235.0,-696104.9766429869
236.0,47075,GABINETE WILSON CARVALHO DIAS,13200.0,GRA2T,3897.0,porto alegre,RS,4314902.0,Gabinete de Desembargador do Trabalho,T,,-30.0255,-51.1338,1,52,149.65384615384616,10.383401558014896,1,1,0,236.0,-690213.8844084839
237.0,47049,GABINETE LAÍS HELENA JAEGER NICOTTI,13200.0,GRA2T,3897.0,porto alegre,RS,4314902.0,Gabinete de Desembargador do Trabalho,T,,-30.0255,-51.1338,1,49,68.34693877551021,13.557703006531328,1,1,0,237.0,-688674.0822685511
238.0,47062,GABINETE MARIA HELENA LISOT,13200.0,GRA2T,3897.0,porto alegre,RS,4314902.0,Gabinete de Desembargador do Trabalho,T,,-30.0255,-51.1338,1,50,116.9,8.02348749938572,1,1,0,238.0,-681220.9118176919
239.0,47044,GABINETE JOÃO PEDRO SILVESTRIN,13200.0,GRA2T,3897.0,porto alegre,RS,4314902.0,Gabinete de Desembargador do Trabalho,T,0.0,-30.0255,-51.1338,1,54,216.7962962962963,11.470840414470544,1,1,0,239.0,-679919.5970461043
240.0,47067,GABINETE RICARDO CARVALHO FRAGA,13200.0,GRA2T,3897.0,porto alegre,RS,4314902.0,Gabinete de Desembargador do Trabalho,T,,-30.0255,-51.1338,1,67,479.26865671641787,14.9882255524556,2,1,0,240.0,-665410.6244830075
241.0,79478,Gabinete Simone Maria Nunes,13200.0,GRA2T,3897.0,porto alegre,RS,4314902.0,Gabinete de Desembargador do Trabalho,T,0.0,-30.0255,-51.1338,1,47,79.46808510638297,4.8783346784315595,1,1,0,241.0,-659413.9417916217
242.0,70705,GABINETE DO DESEMBARGADOR LEONARDO TRAJANO,13209.0,GRA2T,2565.0,joao pessoa,PB,2507507.0,Gabinete de Desembargador do Trabalho,T,,-7.11985,-34.873071,1,50,181.4,6.413509276081282,1,1,0,242.0,-649775.9009293441
243.0,30124,GABINETE DA DESEMBARGADORA FERNANDA OLIVA COBRA VALDÍVIA,13198.0,GRA2T,4795.0,sao paulo,SP,3550308.0,Gabinete de Desembargador do Trabalho,T,,-23.548829,-46.653261,1,44,24.522727272727273,1.7213570886591414,2,1,0,243.0,-642883.4654945743
244.0,77697,GABINETE DA PRESIDÊNCIA,13209.0,GRA2T,2565.0,joao pessoa,PB,2507507.0,Gabinete de Desembargador do Trabalho,T,0.0,-7.115818,-34.879988,1,53,273.66037735849056,6.4651940181000125,1,1,0,244.0,-639841.999214692
245.0,47025,GABINETE BRÍGIDA JOAQUINA CHARÃO BARCELOS,13200.0,GRA2T,3897.0,porto alegre,RS,4314902.0,Gabinete de Desembargador do Trabalho,T,,-30.0255,-51.1338,1,50,203.54,8.110749491283322,1,1,0,245.0,-637857.2808217431
246.0,30136,GABINETE DA DESEMBARGADORA MARGOTH GIACOMAZZI MARTINS,13198.0,GRA2T,4795.0,sao paulo,SP,3550308.0,Gabinete de Desembargador do Trabalho,T,,-23.548829,-46.653261,1,42,10.0,0.5610544217687075,2,1,0,246.0,-620244.6221051747
247.0,19441,GAB. DES. GARIBALDI T. PEREIRA FERREIRA,13208.0,GRA2T,1790.0,florianopolis,SC,4205407.0,Gabinete de Desembargador do Trabalho,T,,-27.5910781,-48.5531733,1,109,2046.9816513761468,153.06279559048045,3,3,0,247.0,-620232.2757075382
248.0,30172,GABINETE DO DESEMBARGADOR DONIZETE VIEIRA DA SILVA,13198.0,GRA2T,4795.0,sao paulo,SP,3550308.0,Gabinete de Desembargador do Trabalho,T,,-23.548829,-46.653261,1,42,24.619047619047624,1.9397201409299352,1,1,0,248.0,-613525.5825031268
249.0,20260,GABINETE TRT9 1,13205.0,GRA2T,1488.0,curitiba,PR,4106902.0,Gabinete de Desembargador do Trabalho,T,,-25.4329489,-49.2801211,1,42,24.595238095238088,2.0333945230970407,1,1,0,249.0,-613496.2392626168
250.0,30118,GABINETE DA DESEMBARGADORA BIANCA BASTOS,13198.0,GRA2T,4795.0,sao paulo,SP,3550308.0,Gabinete de Desembargador do Trabalho,T,,-23.548829,-46.653261,1,42,33.166666666666664,4.862244933033435,2,1,0,250.0,-608708.1220904435
251.0,19444,GAB. DES. LÍLIA LEONOR ABREU,13208.0,GRA2T,1790.0,florianopolis,SC,4205407.0,Gabinete de Desembargador do Trabalho,T,,-27.5910781,-48.5531733,1,98,2011.571428571429,145.86812836741515,3,3,0,251.0,-599378.2878174913
252.0,30190,GABINETE DO DESEMBARGADOR NELSON NAZAR,13198.0,GRA2T,4795.0,sao paulo,SP,3550308.0,Gabinete de Desembargador do Trabalho,T,,-23.548829,-46.653261,1,41,24.560975609756106,2.0143106451696062,1,1,0,252.0,-598909.0987721647
253.0,79730,GAB. DESª ANA CLAUDIA PETRUCCELLI DE LIMA,13202.0,GRA2T,4059.0,recife,PE,2611606.0,Gabinete de Desembargador do Trabalho,T,0.0,-8.0558555555556,-34.873275,1,115,956.1130434782608,10.988523060453586,2,1,0,253.0,-598410.2777140348
254.0,81191,GABINETE DO DESEMBARGADOR CLÁUDIO ROBERTO SÁ DOS SANTOS,13198.0,GRA2T,4795.0,sao paulo,SP,3550308.0,Gabinete de Desembargador do Trabalho,T,0.0,-23.548829,-46.653261,1,41,31.97560975609756,4.870528760926708,1,1,0,254.0,-594698.0493447041
255.0,70802,GABINETE DO DESEMBARGADOR FERNANDO ALVARO PINHEIRO,13198.0,GRA2T,4795.0,sao paulo,SP,3550308.0,Gabinete de Desembargador do Trabalho,T,,-23.548829,-46.653261,1,40,18.85,1.7343583132177602,2,1,0,255.0,-586695.9239857637
256.0,30181,GABINETE DO DESEMBARGADOR JOSÉ ROBERTO CAROLINO,13198.0,GRA2T,4795.0,sao paulo,SP,3550308.0,Gabinete de Desembargador do Trabalho,T,,-23.548829,-46.653261,1,40,22.85,3.393134968102073,2,1,0,256.0,-584432.4133238099
257.0,30166,GABINETE DO DESEMBARGADOR ÁLVARO ALVES NÔGA,13198.0,GRA2T,4795.0,sao paulo,SP,3550308.0,Gabinete de Desembargador do Trabalho,T,,-23.548829,-46.653261,1,39,18.846153846153847,2.233186693480812,2,1,0,257.0,-571833.4256749598
258.0,20265,GABINETE TRT9 6,13205.0,GRA2T,1488.0,curitiba,PR,4106902.0,Gabinete de Desembargador do Trabalho,T,,-25.4329489,-49.2801211,1,39,31.71794871794872,4.790609132469597,1,1,0,258.0,-565816.0309237542
259.0,30163,GABINETE DA DESEMBARGADORA TANIA BIZARRO QUIRINO DE MORAIS,13198.0,GRA2T,4795.0,sao paulo,SP,3550308.0,Gabinete de Desembargador do Trabalho,T,,-23.548829,-46.653261,1,38,15.526315789473689,2.411173767752716,2,1,0,259.0,-558362.8236280378
260.0,30179,GABINETE DO DESEMBARGADOR JOSÉ CARLOS FOGAÇA,13198.0,GRA2T,4795.0,sao paulo,SP,3550308.0,Gabinete de Desembargador do Trabalho,T,,-23.548829,-46.653261,1,38,22.26315789473684,3.696356275303643,2,1,0,260.0,-555314.4542751685
261.0,30121,GABINETE DA DESEMBARGADORA DÂMIA ÁVOLI,13198.0,GRA2T,4795.0,sao paulo,SP,3550308.0,Gabinete de Desembargador do Trabalho,T,,-23.548829,-46.653261,1,38,24.315789473684212,1.7462280572432112,1,1,0,261.0,-555275.5029980314
262.0,30174,GABINETE DO DESEMBARGADOR FERNANDO ANTONIO SAMPAIO DA SILVA,13198.0,GRA2T,4795.0,sao paulo,SP,3550308.0,Gabinete de Desembargador do Trabalho,T,,-23.548829,-46.653261,1,38,30.315789473684212,3.0796067463490333,1,1,0,262.0,-552488.8190961713
263.0,30160,GABINETE DA DESEMBARGADORA SONIA MARIA DE OLIVEIRA PRINCE RODRIGUES FRANZINI,13198.0,GRA2T,4795.0,sao paulo,SP,3550308.0,Gabinete de Desembargador do Trabalho,T,,-23.548829,-46.653261,1,38,37.60526315789474,2.7888119186325224,2,1,0,263.0,-549829.3211307034
264.0,30173,GABINETE DO DESEMBARGADOR EDUARDO DE AZEVEDO SILVA,13198.0,GRA2T,4795.0,sao paulo,SP,3550308.0,Gabinete de Desembargador do Trabalho,T,,-23.548829,-46.653261,1,38,39.473684210526315,2.601605802892076,2,1,0,264.0,-549190.4594546849
265.0,30169,GABINETE DO DESEMBARGADOR BENEDITO VALENTINI,13198.0,GRA2T,4795.0,sao paulo,SP,3550308.0,Gabinete de Desembargador do Trabalho,T,,-23.548829,-46.653261,1,38,42.026315789473685,2.92350002597937,1,1,0,265.0,-548098.1396499117
266.0,30128,GABINETE DA DESEMBARGADORA JANE GRANZOTO TORRES DA SILVA,13198.0,GRA2T,4795.0,sao paulo,SP,3550308.0,Gabinete de Desembargador do Trabalho,T,,-23.548829,-46.653261,1,37,28.0,1.5233559347656709,1,1,0,266.0,-539380.1291382872
267.0,30122,GABINETE DA DESEMBARGADORA DÓRIS RIBEIRO TORRES PRINA,13198.0,GRA2T,4795.0,sao paulo,SP,3550308.0,Gabinete de Desembargador do Trabalho,T,,-23.548829,-46.653261,1,37,27.81081081081081,2.2880579481522134,1,1,0,267.0,-539167.1893933342
268.0,47031,GABINETE EMÍLIO PAPALÉO ZIN,13200.0,GRA2T,3897.0,porto alegre,RS,4314902.0,Gabinete de Desembargador do Trabalho,T,,-30.0255,-51.1338,1,53,454.4905660377359,16.973745138938156,2,1,0,268.0,-538432.4671206478
269.0,30158,GABINETE DA DESEMBARGADORA SONIA APARECIDA GINDRO,13198.0,GRA2T,4795.0,sao paulo,SP,3550308.0,Gabinete de Desembargador do Trabalho,T,,-23.548829,-46.653261,1,37,40.24324324324324,5.366332046332047,2,1,0,269.0,-533428.2279770075
270.0,19432,GAB. DES. MIRNA ULIANO BERTOLDI,13208.0,GRA2T,1790.0,florianopolis,SC,4205407.0,Gabinete de Desembargador do Trabalho,T,0.0,-27.5910781,-48.5531733,1,91,2064.692307692308,118.9725836495871,3,3,0,270.0,-532690.2129523226
271.0,30192,GABINETE DO DESEMBARGADOR PAULO JOSE RIBEIRO MOTA,13198.0,GRA2T,4795.0,sao paulo,SP,3550308.0,Gabinete de Desembargador do Trabalho,T,,-23.548829,-46.653261,1,36,28.38888888888889,1.5445068889867042,2,1,0,271.0,-524652.4495284818
272.0,30186,GABINETE DO DESEMBARGADOR MARCELO FREIRE GONÇALVES,13198.0,GRA2T,4795.0,sao paulo,SP,3550308.0,Gabinete de Desembargador do Trabalho,T,,-23.548829,-46.653261,1,36,26.972222222222207,3.349157718643013,2,1,0,272.0,-524512.7752298056
273.0,30176,GABINETE DO DESEMBARGADOR FRANCISCO FERREIRA JORGE NETO,13198.0,GRA2T,4795.0,sao paulo,SP,3550308.0,Gabinete de Desembargador do Trabalho,T,,-23.548829,-46.653261,1,36,34.25,2.038673969545441,1,1,0,273.0,-522364.54937948065
274.0,30127,GABINETE DA DESEMBARGADORA IVETE RIBEIRO,13198.0,GRA2T,4795.0,sao paulo,SP,3550308.0,Gabinete de Desembargador do Trabalho,T,,-23.548829,-46.653261,1,36,35.138888888888886,2.3750838540544428,1,1,0,274.0,-521923.4418210574
275.0,30203,GABINETE DO DESEMBARGADOR VALDIR FLORINDO,13198.0,GRA2T,4795.0,sao paulo,SP,3550308.0,Gabinete de Desembargador do Trabalho,T,,-23.548829,-46.653261,1,36,36.05555555555557,3.38857033094462,1,1,0,275.0,-521228.5866893769
276.0,81192,GABINETE DA DESEMBARGADORA IVETE BERNARDES VIEIRA DE SOUZA,13198.0,GRA2T,4795.0,sao paulo,SP,3550308.0,Gabinete de Desembargador do Trabalho,T,0.0,-23.548829,-46.653261,1,35,15.342857142857143,1.1668732912040745,2,1,0,276.0,-514774.7675309622
277.0,79192,GABINETE DO DESEMBARGADOR CELSO RICARDO PEEL FURTADO DE OLIVEIRA,13198.0,GRA2T,4795.0,sao paulo,SP,3550308.0,Gabinete de Desembargador do Trabalho,T,0.0,-23.548829,-46.653261,1,35,14.971428571428573,1.7299788097057005,2,1,0,277.0,-514707.6805994866
278.0,30123,GABINETE DA DESEMBARGADORA ELZA EIKO MIZUNO,13198.0,GRA2T,4795.0,sao paulo,SP,3550308.0,Gabinete de Desembargador do Trabalho,T,,-23.548829,-46.653261,1,36,52.5,6.075672275727099,1,1,0,278.0,-514341.22998925525
279.0,33881,GAB DES. FLAVIO ERNESTO RODRIGUES SILVA,13197.0,GRA2T,4155.0,rio de janeiro,RJ,3304557.0,Gabinete de Desembargador do Trabalho,T,,-22.9088492,-43.175185,1,72,1778.625,277.93808656309363,3,3,0,279.0,-512952.41298543196
280.0,30142,GABINETE DA DESEMBARGADORA MARIA JOSÉ BIGHETTI ORDOÑO REBELLO,13198.0,GRA2T,4795.0,sao paulo,SP,3550308.0,Gabinete de Desembargador do Trabalho,T,,-23.548829,-46.653261,1,35,22.34285714285714,1.2256516290726818,1,1,0,280.0,-512304.19511270814
281.0,19452,GAB. DES. VIVIANE COLUCCI - VAGO,13208.0,GRA2T,1790.0,florianopolis,SC,4205407.0,Gabinete de Desembargador do Trabalho,T,0.0,-27.591652,-48.5491477,1,105,2136.9142857142856,144.7754517209473,3,3,0,281.0,-511738.6188546753
282.0,19449,GAB. DES. ROBERTO BASILONE LEITE,13208.0,GRA2T,1790.0,florianopolis,SC,4205407.0,Gabinete de Desembargador do Trabalho,T,,-27.5910781,-48.5531733,1,85,2014.0823529411764,155.6681371775656,3,3,0,282.0,-509385.5278632782
283.0,33895,GAB DES. MARCELO AUGUSTO SOUTO DE OLIVEIRA,13197.0,GRA2T,4155.0,rio de janeiro,RJ,3304557.0,Gabinete de Desembargador do Trabalho,T,,-22.9088492,-43.175185,1,55,1764.4545454545455,78.57339323308476,3,3,0,283.0,-509248.9801398209
284.0,30196,GABINETE DO DESEMBARGADOR ROBERTO BARROS DA SILVA,13198.0,GRA2T,4795.0,sao paulo,SP,3550308.0,Gabinete de Desembargador do Trabalho,T,,-23.548829,-46.653261,1,35,31.8,1.6675833954081902,1,1,0,284.0,-508839.5189944908
285.0,30200,GABINETE DO DESEMBARGADOR SÉRGIO PINTO MARTINS,13198.0,GRA2T,4795.0,sao paulo,SP,3550308.0,Gabinete de Desembargador do Trabalho,T,,-23.548829,-46.653261,1,35,40.68571428571428,3.0110463579335645,1,1,0,285.0,-505259.3069576068
286.0,70704,GABINETE DO DESEMBARGADOR WOLNEY CORDEIRO,13209.0,GRA2T,2565.0,joao pessoa,PB,2507507.0,Gabinete de Desembargador do Trabalho,T,,-7.11985,-34.873071,1,43,306.13953488372096,10.152116704533084,1,1,0,286.0,-503550.15360500163
287.0,33869,GAB DES. ANTONIO CARLOS DE AZEVEDO RODRIGUES,13197.0,GRA2T,4155.0,rio de janeiro,RJ,3304557.0,Gabinete de Desembargador do Trabalho,T,,-22.9088492,-43.175185,1,76,1787.907894736842,320.640014542636,3,3,0,287.0,-501949.3039979481
288.0,30151,GABINETE DA DESEMBARGADORA ROSA MARIA ZUCCARO,13198.0,GRA2T,4795.0,sao paulo,SP,3550308.0,Gabinete de Desembargador do Trabalho,T,,-23.548829,-46.653261,1,34,17.352941176470587,1.7101338612368024,2,1,0,288.0,-499196.42884442967
289.0,70801,GABINETE DA DESEMBARGADORA SONIA APARECIDA COSTA MASCARO NASCIMENTO,13198.0,GRA2T,4795.0,sao paulo,SP,3550308.0,Gabinete de Desembargador do Trabalho,T,,-23.548829,-46.653261,1,34,22.352941176470583,6.408613445378151,1,1,0,289.0,-495898.94578582165
290.0,30178,GABINETE DO DESEMBARGADOR JONAS SANTANA DE BRITO,13198.0,GRA2T,4795.0,sao paulo,SP,3550308.0,Gabinete de Desembargador do Trabalho,T,,-23.548829,-46.653261,1,34,29.294117647058826,1.5293823876299746,1,1,0,290.0,-495197.884345456
291.0,30115,GABINETE DA DESEMBARGADORA ANA CRISTINA LOBO PETINATI,13198.0,GRA2T,4795.0,sao paulo,SP,3550308.0,Gabinete de Desembargador do Trabalho,T,,-23.548829,-46.653261,1,34,29.588235294117645,1.7503728387293682,2,1,0,291.0,-495022.74759208225
292.0,30116,GABINETE DA DESEMBARGADORA ANA MARIA MORAES BARBOSA MACEDO,13198.0,GRA2T,4795.0,sao paulo,SP,3550308.0,Gabinete de Desembargador do Trabalho,T,,-23.548829,-46.653261,1,34,30.52941176470589,2.966398977320257,1,1,0,292.0,-494289.2987049613
