ranking,SEQ_ORGAO,NOMEDAVARA,SEQ_ORGAO_PAI,GRAU_ORGAO,SEQ_CIDADE,DSC_CIDADE,SIG_UF,COD_IBGE,DSC_TIP_ORGAO,TIP_ESFERA_JUSTICA,INT_ORDEM_ORGAO,LATITUDE,LONGITUDE,CAPITAL,qtd_processos,tempo_medio_proc,tempo_entre_movs,cluster_processual_mais_comum,cluster_unidade,procs_em_alerta,ranking,pontuacao_unidade
779.0,29973,74ª VARA DO TRABALHO DE SÃO PAULO,13198.0,GRA1T,4795.0,sao paulo,SP,3550308.0,Varas Trabalhistas,T,74.0,-23.522675,-46.661457,1,208,2300.3076923076924,572.8346612440415,1,3,13,779.0,1807.4301445344497
780.0,18899,2ª VARA DO TRABALHO DE JAÚ,13211.0,GRA1T,2528.0,jau,SP,3525300.0,Varas Trabalhistas,T,2.0,-22.294359,-48.549345,0,397,1487.5717884130981,77.90975633304171,1,1,18,780.0,1810.054216306221
781.0,29963,64ª VARA DO TRABALHO DE SÃO PAULO,13198.0,GRA1T,4795.0,sao paulo,SP,3550308.0,Varas Trabalhistas,T,64.0,-23.522675,-46.661457,1,110,2107.8818181818187,798.9650622625812,1,3,9,781.0,1816.8997324484055
782.0,20298,1ª VARA DO TRABALHO DE APUCARANA,13205.0,GRA1T,282.0,apucarana,PR,4101408.0,Varas Trabalhistas,T,1.0,-23.5481304,-51.4540306,0,647,1542.916537867079,202.09874101858912,3,1,101,782.0,1831.090377199123
783.0,29263,ANÁPOLIS  - 02A VARA,13214.0,GRA1T,216.0,anapolis,GO,5201108.0,Varas Trabalhistas,T,,-16.32802387,-48.95850264,0,509,1465.895874263261,66.88092665629576,3,1,13,783.0,1853.3530000348644
784.0,33805,RIO DE JANEIRO - 58ª VARA DO TRABALHO,13197.0,GRA1T,4155.0,rio de janeiro,RJ,3304557.0,Varas Trabalhistas,T,,-22.9115075,-43.1848734,1,117,1583.803418803419,85.82036571907476,1,1,12,784.0,1855.0284026510758
785.0,30030,1ª VARA DO TRABALHO DE CARAPICUÍBA,13198.0,GRA1T,1082.0,carapicuiba,SP,3510609.0,Varas Trabalhistas,T,1.0,-23.522008,-46.833754,0,62,2265.483870967742,784.2659889885376,1,3,10,785.0,1876.2057149580642
786.0,22249,4ª  VARA DO TRABALHO DE VITÓRIA,13213.0,GRA1T,5473.0,vitoria,ES,3205309.0,Varas Trabalhistas,T,4.0,-20.320364,-40.3404,1,1393,1598.6281407035174,79.46327807274301,0,1,161,786.0,1891.0338207077923
787.0,46926,VT Montenegro,13200.0,GRA1T,3125.0,montenegro,RS,4312401.0,Varas Trabalhistas,T,,-29.415,-51.2938,0,187,2466.304812834225,489.6318194625163,3,3,20,787.0,1901.3289779783395
788.0,19604,4ª VARA DO TRABALHO DE SÃO LUÍS,13212.0,GRA1T,4752.0,sao luis,MA,2111300.0,Varas Trabalhistas,T,4.0,-2.5409516,-44.2893091,1,2352,1594.2104591836735,87.25335047455658,1,1,294,788.0,1927.2295991112132
789.0,19393,1ª VT DE LAGES,13208.0,GRA1T,2643.0,lages,SC,4209300.0,Varas Trabalhistas,T,1.0,-27.808897,-50.319851,0,1255,1632.9378486055778,58.43130565094524,3,1,148,789.0,1957.62052843118
790.0,18788,VARA DO TRABALHO DE BATATAIS,13211.0,GRA1T,555.0,batatais,SP,3505906.0,Varas Trabalhistas,T,,-20.895703,-47.590404,0,107,1595.4205607476636,51.04488403323524,3,1,9,790.0,1960.0884788218343
791.0,30309,VARA DO TRABALHO DE FLORIANO,13218.0,GRA1T,1788.0,floriano,PI,2203909.0,Varas Trabalhistas,T,,-6.769609,-43.022136,0,542,1394.6623616236166,113.94236624776184,1,1,6,791.0,1960.8375432949451
792.0,29930,31ª VARA DO TRABALHO DE SÃO PAULO,13198.0,GRA1T,4795.0,sao paulo,SP,3550308.0,Varas Trabalhistas,T,31.0,-23.522675,-46.661457,1,212,2321.334905660377,840.4292346605632,1,3,46,792.0,1995.297942054897
793.0,18865,1ª VARA DO TRABALHO DE JABOTICABAL,13211.0,GRA1T,2439.0,jaboticabal,SP,3524303.0,Varas Trabalhistas,T,1.0,-21.249974,-48.31914,0,267,1617.187265917603,64.16322722280643,3,1,27,793.0,2018.8836118531426
794.0,46936,1ª Passo Fundo,13200.0,GRA1T,3594.0,passo fundo,RS,4314100.0,Varas Trabalhistas,T,1.0,-28.1549,-52.2416,0,209,2463.138755980861,449.3734858989709,3,3,16,794.0,2020.4277586359115
795.0,18837,VARA DO TRABALHO DE RIO CLARO,13211.0,GRA1T,4146.0,rio claro,SP,3543907.0,Varas Trabalhistas,T,,-22.38972,-47.543308,0,652,1576.5076687116566,146.57226126176667,3,1,81,795.0,2056.9803001226283
796.0,19455,VT DE JOAÇABA,13208.0,GRA1T,2553.0,joacaba,SC,4209003.0,Varas Trabalhistas,T,,-27.172707,-51.5047452,0,572,1459.6853146853146,52.628158490257704,3,1,7,796.0,2085.9355495246323
797.0,19434,VT DE FRAIBURGO,13208.0,GRA1T,1818.0,fraiburgo,SC,4205506.0,Varas Trabalhistas,T,,-27.0211178,-50.9178384,0,237,1481.5654008438821,90.93850786377813,3,1,10,797.0,2086.2306842068706
798.0,20038,Senhor do Bonfim  - 01a Vara,13201.0,GRA1T,4920.0,senhor do bonfim,BA,2930105.0,Varas Trabalhistas,T,,-10.465344,-40.1837507,0,110,1541.3272727272727,21.88012098662199,1,1,4,798.0,2116.657964666424
799.0,33730,NITERÓI - 1ª VARA DO TRABALHO,13197.0,GRA1T,3233.0,niteroi,RJ,3303302.0,Varas Trabalhistas,T,,-22.8937168,-43.1234831,0,115,2887.217391304348,445.86329286839515,3,3,33,799.0,2136.112520508321
800.0,18819,VARA DO TRABALHO DE LINS,13211.0,GRA1T,2752.0,lins,SP,3527108.0,Varas Trabalhistas,T,,-21.668252,-49.75707,0,269,1535.7955390334573,96.22524761481093,3,1,19,800.0,2136.2623215551093
801.0,20323,6ª VARA DO TRABALHO DE CURITIBA,13205.0,GRA1T,1488.0,curitiba,PR,4106902.0,Varas Trabalhistas,T,6.0,-25.4345544,-49.2805863,1,448,2663.095982142857,464.4092588526052,3,3,84,801.0,2136.705052124311
802.0,29954,55ª VARA DO TRABALHO DE SÃO PAULO,13198.0,GRA1T,4795.0,sao paulo,SP,3550308.0,Varas Trabalhistas,T,55.0,-23.522675,-46.661457,1,304,2333.282894736842,831.1854625923863,3,3,61,802.0,2171.652939573565
803.0,20357,4ª VARA DO TRABALHO DE LONDRINA,13205.0,GRA1T,2759.0,londrina,PR,4113700.0,Varas Trabalhistas,T,4.0,-23.322667,-51.131877,0,334,2436.784431137725,607.0081008984598,3,3,46,803.0,2179.477437642645
804.0,46984,2ª Santa Maria,13200.0,GRA1T,4372.0,santa maria,RS,4316907.0,Varas Trabalhistas,T,2.0,-29.413,-53.4740,0,385,2467.309090909091,446.7817512107524,3,3,27,804.0,2229.455045148615
805.0,20349,VARA DO TRABALHO DE IRATI,13205.0,GRA1T,2244.0,irati,PR,4110706.0,Varas Trabalhistas,T,,-25.471846,-50.668033,0,155,1571.8580645161292,99.92272199726429,3,1,13,805.0,2275.3536617863356
806.0,29909,10ª VARA DO TRABALHO DE SÃO PAULO,13198.0,GRA1T,4795.0,sao paulo,SP,3550308.0,Varas Trabalhistas,T,10.0,-23.522675,-46.661457,1,262,2308.56106870229,674.2192802146673,3,3,26,806.0,2314.016824619501
807.0,29929,30ª VARA DO TRABALHO DE SÃO PAULO,13198.0,GRA1T,4795.0,sao paulo,SP,3550308.0,Varas Trabalhistas,T,30.0,-23.522675,-46.661457,1,305,2424.914754098361,966.3562164945716,3,3,91,807.0,2317.684555622574
808.0,18946,9ª VARA DO TRABALHO DE CAMPINAS,13211.0,GRA1T,939.0,campinas,SP,3509502.0,Varas Trabalhistas,T,9.0,-22.901565,-47.046718,0,353,1618.172804532578,202.1301843371864,3,1,53,808.0,2347.5061761721076
809.0,33743,NOVA IGUAÇU - 4ª VARA DO TRABALHO,13197.0,GRA1T,3292.0,nova iguacu,RJ,3303500.0,Varas Trabalhistas,T,,-22.7554277,-43.4501174,0,154,2910.038961038961,465.84712328411626,1,3,42,809.0,2405.242755076223
810.0,18880,1ª VARA DO TRABALHO DE SOROCABA,13211.0,GRA1T,5028.0,sorocaba,SP,3552205.0,Varas Trabalhistas,T,1.0,-23.481316,-47.42266,0,309,1607.715210355987,153.08809249473023,3,1,35,810.0,2523.026080918172
811.0,33806,RIO DE JANEIRO - 59ª VARA DO TRABALHO,13197.0,GRA1T,4155.0,rio de janeiro,RJ,3304557.0,Varas Trabalhistas,T,,-22.9115075,-43.1848734,1,197,1616.3197969543148,166.9720146164577,1,1,24,811.0,2523.9247190352585
812.0,47018,VT Viamao,13200.0,GRA1T,5423.0,viamao,RS,4323002.0,Varas Trabalhistas,T,,-30.0444,-51.0109,0,377,2128.466843501327,829.2608508344041,3,3,30,812.0,2535.3313694304557
813.0,18909,2ª VARA DO TRABALHO DE SÃO JOSÉ DO RIO PRETO,13211.0,GRA1T,4730.0,sao jose do rio preto,SP,3549805.0,Varas Trabalhistas,T,2.0,-20.830983,-49.391867,0,368,1946.9510869565213,128.93766943039478,3,1,88,813.0,2627.902803582827
814.0,18857,1ª VARA DO TRABALHO DE AMERICANA,13211.0,GRA1T,195.0,americana,SP,3501608.0,Varas Trabalhistas,T,1.0,-22.750581,-47.303993,0,292,1530.4246575342465,62.805085186100904,3,1,12,814.0,2645.059199066367
815.0,27658,VT DE DIANÓPOLIS,13206.0,GRA1T,1537.0,dianopolis,TO,1707009.0,Varas Trabalhistas,T,,-11.626537,-46.816606,0,214,1642.5654205607473,64.42006234523326,1,1,18,815.0,2694.9541382263146
816.0,22259,14ª VARA DO TRABALHO DE VITÓRIA,13213.0,GRA1T,5473.0,vitoria,ES,3205309.0,Varas Trabalhistas,T,14.0,-20.320364,-40.3404,1,1233,1693.7680454176805,92.09571384682049,3,1,149,816.0,2698.39282342408
817.0,29931,32ª VARA DO TRABALHO DE SÃO PAULO,13198.0,GRA1T,4795.0,sao paulo,SP,3550308.0,Varas Trabalhistas,T,32.0,-23.522675,-46.661457,1,335,2388.376119402985,1316.804299474106,3,3,129,817.0,2701.7718629401893
818.0,33776,RIO DE JANEIRO - 31ª VARA DO TRABALHO,13197.0,GRA1T,4155.0,rio de janeiro,RJ,3304557.0,Varas Trabalhistas,T,,-22.9115075,-43.1848734,1,111,1801.6306306306305,90.22440425232536,1,1,17,818.0,2723.8524925007587
819.0,33747,PETRÓPOLIS - 1ª VARA DO TRABALHO,13197.0,GRA1T,3716.0,petropolis,RJ,3303906.0,Varas Trabalhistas,T,,-22.509874,-43.1790787,0,204,2832.9117647058824,602.6744241931293,3,3,53,819.0,2757.139281807688
820.0,46942,2ª Pelotas,13200.0,GRA1T,3683.0,pelotas,RS,4314407.0,Varas Trabalhistas,T,2.0,-31.4617,-52.2028,0,301,2902.3687707641197,368.6093342839168,3,3,59,820.0,2758.602615563119
821.0,18875,1ª VARA DO TRABALHO DE RIBEIRÃO PRETO,13211.0,GRA1T,4126.0,ribeirao preto,SP,3543402.0,Varas Trabalhistas,T,1.0,-21.201335,-47.771688,0,373,1619.2332439678285,202.18448885988784,3,1,47,821.0,2773.4506431309796
822.0,20326,9ª VARA DO TRABALHO DE CURITIBA,13205.0,GRA1T,1488.0,curitiba,PR,4106902.0,Varas Trabalhistas,T,9.0,-25.4345544,-49.2805863,1,519,2628.624277456647,577.6585783093037,3,3,89,822.0,2778.988356033866
823.0,29309,VALPARAÍSO DE GOIÁS  - 01A VARA,13214.0,GRA1T,5365.0,valparaiso de goias,GO,5221858.0,Varas Trabalhistas,T,,-16.0790944,-47.9774714,0,706,1470.3356940509916,97.67447879270857,1,1,21,823.0,2796.1333416759335
824.0,18925,3ª VARA DO TRABALHO DE SOROCABA,13211.0,GRA1T,5028.0,sorocaba,SP,3552205.0,Varas Trabalhistas,T,3.0,-23.481316,-47.42266,0,391,1581.0153452685422,120.6409119380772,3,1,31,824.0,2805.3568552992792
825.0,18919,3ª VARA DO TRABALHO DE CAMPINAS,13211.0,GRA1T,939.0,campinas,SP,3509502.0,Varas Trabalhistas,T,3.0,-22.901565,-47.046718,0,362,1707.6933701657458,143.1069678169006,3,1,49,825.0,2809.5729823465813
826.0,30040,3ª VARA DO TRABALHO DE DIADEMA,13198.0,GRA1T,1530.0,diadema,SP,3513801.0,Varas Trabalhistas,T,3.0,-23.688551,-46.614237,0,256,1979.74609375,908.8103732637808,3,3,11,826.0,2907.7950651151264
827.0,18878,1ª VARA DO TRABALHO DE SÃO JOSÉ DOS CAMPOS,13211.0,GRA1T,4737.0,sao jose dos campos,SP,3549904.0,Varas Trabalhistas,T,1.0,-23.22117,-45.907568,0,380,1756.7263157894736,134.9440606296589,3,1,54,827.0,2974.980495527873
828.0,20317,2ª VARA DO TRABALHO DE CORNÉLIO PROCÓPIO,13205.0,GRA1T,1373.0,cornelio procopio,PR,4106407.0,Varas Trabalhistas,T,2.0,-23.1817024,-50.6498291,0,239,1453.0585774058575,132.7359004569233,3,1,8,828.0,2989.6978471951124
829.0,18806,VARA DO TRABALHO DE INDAIATUBA,13211.0,GRA1T,2167.0,indaiatuba,SP,3520509.0,Varas Trabalhistas,T,,-23.097316,-47.224867,0,336,1643.7857142857142,253.30968575945926,3,1,48,829.0,2991.283923722216
830.0,18785,VARA DO TRABALHO DE ATIBAIA,13211.0,GRA1T,417.0,atibaia,SP,3504107.0,Varas Trabalhistas,T,,-23.112928,-46.549369,0,345,1577.7304347826087,178.7327089646273,3,1,32,830.0,3004.689923271502
831.0,19406,2ª VT DE LAGES,13208.0,GRA1T,2643.0,lages,SC,4209300.0,Varas Trabalhistas,T,2.0,-27.808897,-50.319851,0,546,1655.9798534798535,59.62402875552619,1,1,43,831.0,3014.5758261403125
832.0,30383,VARA DO TRABALHO DE OURO PRETO DO OESTE/RO,13210.0,GRA1T,2807.0,machadinho d'oeste,RO,1100130.0,Varas Trabalhistas,T,,-10.717116,-62.2570544,0,630,1854.253968253968,109.81198281214664,3,1,105,832.0,3043.7816529797906
833.0,22269,VARA DO TRABALHO DE VENDA NOVA DO IMIGRANTE,13213.0,GRA1T,5399.0,venda nova do imigrante,ES,3205069.0,Varas Trabalhistas,T,,-20.326741,-41.133836,0,534,1711.0917602996255,71.39571786871913,3,1,54,833.0,3047.6971015883387
834.0,20345,1ª VARA DO TRABALHO DE FRANCISCO BELTRÃO,13205.0,GRA1T,1824.0,francisco beltrao,PR,4108403.0,Varas Trabalhistas,T,1.0,-26.066564,-53.03228,0,184,3239.070652173913,403.16804664182473,3,3,56,834.0,3063.452295551367
835.0,30384,VARA DO TRABALHO DE PIMENTA BUENO/RO,13210.0,GRA1T,3742.0,pimenta bueno,RO,1100189.0,Varas Trabalhistas,T,,-11.4054508,-61.1104431,0,572,1575.1748251748252,174.3659937106974,3,1,51,835.0,3066.167428107395
836.0,18881,1ª VARA DO TRABALHO DE TAUBATÉ,13211.0,GRA1T,5125.0,taubate,SP,3554102.0,Varas Trabalhistas,T,1.0,-23.021554,-45.541554,0,483,1818.8654244306413,134.3345949566181,3,1,77,836.0,3076.518867151507
837.0,29983,84ª VARA DO TRABALHO DE SÃO PAULO,13198.0,GRA1T,4795.0,sao paulo,SP,3550308.0,Varas Trabalhistas,T,84.0,-23.522675,-46.661457,1,174,2404.160919540229,788.4220295442468,1,3,25,837.0,3104.026146370827
838.0,46923,VT Lagoa Vermelha,13200.0,GRA1T,2679.0,lagoa vermelha,RS,4311304.0,Varas Trabalhistas,T,,-28.1229,-51.3139,0,113,2507.6902654867263,609.1718356684753,3,3,13,838.0,3155.9432951505614
839.0,20699,LIMOEIRO  - 01A VARA,13202.0,GRA1T,2742.0,limoeiro,PE,2608909.0,Varas Trabalhistas,T,,-7.8821805555556,-35.449783333333,0,267,1691.74531835206,117.14839840389787,1,1,28,839.0,3163.813960884601
840.0,30107,2ª VARA DO TRABALHO DE SÃO CAETANO DO SUL,13198.0,GRA1T,4546.0,sao caetano do sul,SP,3548807.0,Varas Trabalhistas,T,2.0,-23.613173,-46.573156,0,180,2279.144444444445,847.2385922541481,3,3,21,840.0,3212.0847288166797
841.0,18923,3ª VARA DO TRABALHO DE SÃO JOSÉ DO RIO PRETO,13211.0,GRA1T,4730.0,sao jose do rio preto,SP,3549805.0,Varas Trabalhistas,T,3.0,-20.830983,-49.391867,0,330,1749.8272727272727,157.41157450329408,3,1,44,841.0,3266.9650417275398
842.0,19413,3ª VT DE FLORIANÓPOLIS,13208.0,GRA1T,1790.0,florianopolis,SC,4205407.0,Varas Trabalhistas,T,3.0,-27.5875554,-48.5545941,1,902,1695.8725055432376,33.20826400301032,3,1,69,842.0,3304.3812288816926
843.0,29269,CALDAS NOVAS  - 01A VARA,13214.0,GRA1T,895.0,caldas novas,GO,5204508.0,Varas Trabalhistas,T,,-17.76163261,-48.61408085,0,744,1563.9314516129032,176.3792289918064,1,1,59,843.0,3323.5008368369545
844.0,18894,2ª VARA DO TRABALHO DE CAMPINAS,13211.0,GRA1T,939.0,campinas,SP,3509502.0,Varas Trabalhistas,T,2.0,-22.901565,-47.046718,0,299,1622.7892976588626,113.77067338707752,3,1,23,844.0,3328.6621842552872
845.0,18852,VARA DO TRABALHO DE TUPÃ,13211.0,GRA1T,5259.0,tupa,SP,3555000.0,Varas Trabalhistas,T,,-21.939608,-50.517833,0,128,1557.859375,58.89621579995621,3,1,5,845.0,3330.5976072831177
846.0,29903,4ª VARA DO TRABALHO DE SÃO PAULO,13198.0,GRA1T,4795.0,sao paulo,SP,3550308.0,Varas Trabalhistas,T,4.0,-23.522675,-46.661457,1,258,2293.631782945737,796.2724279945529,3,3,26,846.0,3340.2092759720394
847.0,77660,NÚCLEO DE PESQUISA PATRIMONIAL,13208.0,GRA1T,1790.0,florianopolis,SC,4205407.0,Varas Trabalhistas,T,,-27.5910781,-48.5531733,1,3,5000.0,16.767190838453065,3,3,2,847.0,3356.8145676444983
848.0,18847,VARA DO TRABALHO DE TANABI,13211.0,GRA1T,5079.0,tanabi,SP,3553401.0,Varas Trabalhistas,T,,-20.629859,-49.65877,0,115,1513.3304347826086,62.68948448316112,3,1,3,848.0,3367.980624214522
849.0,33738,NOVA FRIBURGO - 1ª VARA DO TRABALHO,13197.0,GRA1T,3285.0,nova friburgo,RJ,3303401.0,Varas Trabalhistas,T,,-22.285687,-42.5337667,0,173,3422.6069364161854,469.1784299813849,3,3,61,849.0,3383.5235435920777
850.0,47001,2ª Sapiranga,13200.0,GRA1T,4869.0,sapiranga,RS,4319901.0,Varas Trabalhistas,T,2.0,-29.3821,-51.0029,0,192,2815.40625,431.0450902096196,3,3,28,850.0,3432.954966928273
851.0,29911,12ª VARA DO TRABALHO DE SÃO PAULO,13198.0,GRA1T,4795.0,sao paulo,SP,3550308.0,Varas Trabalhistas,T,12.0,-23.522675,-46.661457,1,379,2343.345646437995,970.0712381637696,3,3,63,851.0,3475.7692350614957
852.0,30038,1ª VARA DO TRABALHO DE DIADEMA,13198.0,GRA1T,1530.0,diadema,SP,3513801.0,Varas Trabalhistas,T,1.0,-23.688551,-46.614237,0,1339,2300.6938013442873,1108.5132310608014,3,1,1103,852.0,3517.91711999517
853.0,18910,2ª VARA DO TRABALHO DE SÃO JOSÉ DOS CAMPOS,13211.0,GRA1T,4737.0,sao jose dos campos,SP,3549904.0,Varas Trabalhistas,T,2.0,-23.22117,-45.907568,0,318,1918.487421383648,146.8067796485454,3,1,54,853.0,3532.3865141580823
854.0,18913,2ª VARA DO TRABALHO DE TAUBATÉ,13211.0,GRA1T,5125.0,taubate,SP,3554102.0,Varas Trabalhistas,T,2.0,-23.021554,-45.541554,0,491,1900.5417515274949,163.6151548953771,3,1,84,854.0,3532.8002055464726
855.0,20355,2ª VARA DO TRABALHO DE LONDRINA,13205.0,GRA1T,2759.0,londrina,PR,4113700.0,Varas Trabalhistas,T,2.0,-23.322667,-51.131877,0,452,2719.325221238938,757.8351352843135,3,3,97,855.0,3536.5658093949337
856.0,22256,11ª VARA DO TRABALHO DE VITÓRIA,13213.0,GRA1T,5473.0,vitoria,ES,3205309.0,Varas Trabalhistas,T,11.0,-20.320364,-40.3404,1,1211,1758.1890999174234,110.0912625374441,3,1,138,856.0,3559.0897052244445
857.0,19389,1ª VT DE FLORIANÓPOLIS,13208.0,GRA1T,1790.0,florianopolis,SC,4205407.0,Varas Trabalhistas,T,1.0,-27.5875554,-48.5545941,1,1032,1845.4554263565888,26.714365265578948,3,1,118,857.0,3561.406680828553
858.0,18782,VARA DO TRABALHO DE ANDRADINA,13211.0,GRA1T,227.0,andradina,SP,3502101.0,Varas Trabalhistas,T,,-20.887843,-51.371859,0,409,1877.0073349633249,170.46508523664244,1,1,67,858.0,3562.348276035047
859.0,33761,RIO DE JANEIRO - 18ª VARA DO TRABALHO,13197.0,GRA1T,4155.0,rio de janeiro,RJ,3304557.0,Varas Trabalhistas,T,,-22.9115075,-43.1848734,1,125,1712.376,110.92916930396036,1,1,12,859.0,3563.038676482196
860.0,20324,7ª VARA DO TRABALHO DE CURITIBA,13205.0,GRA1T,1488.0,curitiba,PR,4106902.0,Varas Trabalhistas,T,7.0,-25.4345544,-49.2805863,1,425,2996.642352941177,466.8170329274238,3,3,88,860.0,3581.165911033494
861.0,18866,1ª VARA DO TRABALHO DE JACAREÍ,13211.0,GRA1T,2446.0,jacarei,SP,3524402.0,Varas Trabalhistas,T,1.0,-23.305555,-45.976322,0,245,1830.3632653061225,87.1086522899778,3,1,30,861.0,3611.8139064128254
862.0,46909,1ª Esteio,13200.0,GRA1T,1691.0,esteio,RS,4307708.0,Varas Trabalhistas,T,1.0,-29.5049,-51.1020,0,164,2533.140243902439,449.7346340126532,3,3,10,862.0,3623.6210936789294
863.0,18834,VARA DO TRABALHO DE PRESIDENTE VENCESLAU,13211.0,GRA1T,3986.0,presidente venceslau,SP,3541505.0,Varas Trabalhistas,T,,-21.874735,-51.848963,0,217,1723.5069124423962,110.0748712968855,3,1,21,863.0,3662.208110265769
864.0,20374,1ª VARA DO TRABALHO DE PATO BRANCO,13205.0,GRA1T,3600.0,pato branco,PR,4118501.0,Varas Trabalhistas,T,1.0,-26.224079,-52.679748,0,175,1648.337142857143,127.14735898085328,3,1,14,864.0,3670.190563439237
865.0,20320,3ª VARA DO TRABALHO DE CURITIBA,13205.0,GRA1T,1488.0,curitiba,PR,4106902.0,Varas Trabalhistas,T,3.0,-25.4345544,-49.2805863,1,402,1443.278606965174,363.9704011150357,3,1,36,865.0,3678.59287378104
866.0,46941,1ª Pelotas,13200.0,GRA1T,3683.0,pelotas,RS,4314407.0,Varas Trabalhistas,T,1.0,-31.4617,-52.2028,0,340,2821.95,495.72162530726615,3,3,53,866.0,3708.8902979055906
867.0,82115,POSTO AVANÇADO DE ALEGRE,13213.0,GRA1T,102.0,alegre,ES,3200201.0,Varas Trabalhistas,T,0.0,,,0,71,3394.788732394366,183.5369932018405,3,3,16,867.0,3728.207452157269
868.0,18891,2ª VARA DO TRABALHO DE ARARAQUARA,13211.0,GRA1T,339.0,araraquara,SP,3503208.0,Varas Trabalhistas,T,2.0,-21.788447,-48.17389,0,242,1649.392561983471,141.18167750941916,3,1,20,868.0,3750.879464382775
869.0,18877,1ª VARA DO TRABALHO DE SÃO JOSÉ DO RIO PRETO,13211.0,GRA1T,4730.0,sao jose do rio preto,SP,3549805.0,Varas Trabalhistas,T,1.0,-20.830983,-49.391867,0,314,1883.9522292993631,171.32436830005767,3,1,49,869.0,3762.0895538239847
870.0,20354,1ª VARA DO TRABALHO DE LONDRINA,13205.0,GRA1T,2759.0,londrina,PR,4113700.0,Varas Trabalhistas,T,1.0,-23.322667,-51.131877,0,400,2413.7675,1276.772541210244,3,3,104,870.0,3788.223046005531
871.0,19423,5ª VT DE FLORIANÓPOLIS,13208.0,GRA1T,1790.0,florianopolis,SC,4205407.0,Varas Trabalhistas,T,5.0,-27.5875554,-48.5545941,1,979,1759.4821246169558,59.755080801056565,3,1,89,871.0,3815.9711135530924
872.0,46996,2ª Sao Leopoldo,13200.0,GRA1T,4743.0,sao leopoldo,RS,4318705.0,Varas Trabalhistas,T,2.0,-29.4612,-51.0829,0,234,2679.5299145299145,528.2001451307457,3,3,28,872.0,3823.841191621538
873.0,18807,VARA DO TRABALHO DE ITANHAÉM,13211.0,GRA1T,2322.0,itanhaem,SP,3522109.0,Varas Trabalhistas,T,,-24.180279,-46.782254,0,441,1706.0226757369614,73.20351848185653,3,1,34,873.0,3888.6632345222356
874.0,18820,VARA DO TRABALHO DE LORENA,13211.0,GRA1T,2762.0,lorena,SP,3527207.0,Varas Trabalhistas,T,,-22.736812,-45.113923,0,246,1864.658536585366,123.91206901308243,3,1,32,874.0,3954.0370496949486
875.0,33742,NOVA IGUAÇU - 3ª VARA DO TRABALHO,13197.0,GRA1T,3292.0,nova iguacu,RJ,3303500.0,Varas Trabalhistas,T,,-22.7554277,-43.4501174,0,173,3392.341040462428,744.1040340487633,1,3,63,875.0,3955.5565454379134
876.0,33820,RIO DE JANEIRO - 71ª VARA DO TRABALHO,13197.0,GRA1T,4155.0,rio de janeiro,RJ,3304557.0,Varas Trabalhistas,T,,-22.9109123,-43.1857715,1,109,1988.0,104.56516750546163,1,1,17,876.0,3955.9433785366587
877.0,19612,1ª VARA DO TRABALHO DE BARREIRINHAS,13212.0,GRA1T,537.0,barreirinhas,MA,2101707.0,Varas Trabalhistas,T,1.0,-2.74665059,-42.82669991,0,414,1576.4565217391305,154.52048076589503,1,1,26,877.0,3969.860720257263
878.0,19426,7ª VT DE FLORIANÓPOLIS,13208.0,GRA1T,1790.0,florianopolis,SC,4205407.0,Varas Trabalhistas,T,7.0,-27.5875554,-48.5545941,1,992,1710.2580645161293,32.61357602398781,3,1,66,878.0,3980.343564708739
879.0,20389,VARA DO TRABALHO DE TELÊMACO BORBA,13205.0,GRA1T,5136.0,telemaco borba,PR,4127106.0,Varas Trabalhistas,T,,-24.326154,-50.614498,0,256,1683.578125,153.717762473293,3,1,23,879.0,3981.480400733668
880.0,33736,NITERÓI - 7ª VARA DO TRABALHO,13197.0,GRA1T,3233.0,niteroi,RJ,3303302.0,Varas Trabalhistas,T,,-22.8937168,-43.1234831,0,166,3165.644578313253,787.6261246826595,3,3,51,880.0,4041.5016786385304
881.0,20684,ESCADA  - 01A VARA,13202.0,GRA1T,1669.0,escada,PE,2605202.0,Varas Trabalhistas,T,,-8.3693222222222,-35.236302777778,0,114,1744.447368421053,95.91007592804243,1,1,10,881.0,4074.6958176100716
882.0,47013,POSTO DE TAQUARI,13200.0,GRA1T,5109.0,taquari,RS,4321303.0,Varas Trabalhistas,T,,-29.7873,-51.8610,0,68,2756.1029411764707,538.2999418284861,3,3,9,882.0,4077.6154381538845
883.0,18836,VARA DO TRABALHO DE REGISTRO,13211.0,GRA1T,4071.0,registro,SP,3542602.0,Varas Trabalhistas,T,,-24.510402,-47.862535,0,224,1980.2142857142856,78.60885038549033,3,1,32,883.0,4100.880380708189
884.0,20708,PAULISTA  - 02A VARA,13202.0,GRA1T,3620.0,paulista,PE,2610707.0,Varas Trabalhistas,T,,-7.9400388888889,-34.875833333333,0,640,1812.2671875,114.74264187624279,1,1,71,884.0,4109.223350857547
885.0,18792,VARA DO TRABALHO DE BRAGANÇA PAULISTA,13211.0,GRA1T,732.0,braganca paulista,SP,3507605.0,Varas Trabalhistas,T,,-22.961531,-46.544126,0,314,1852.1656050955414,111.99578676571363,3,1,37,885.0,4153.309809152158
886.0,18789,VARA DO TRABALHO DE BEBEDOURO,13211.0,GRA1T,559.0,bebedouro,SP,3506102.0,Varas Trabalhistas,T,,-20.950792,-48.481213,0,334,1486.991017964072,62.83303265679528,3,1,5,886.0,4166.942994915868
